season,name,pos,team,age,points,minutes,goals,assists,yellow_cards,red_cards,own_goals
2023/24,Axel Disasi,DEF,Chelsea,27,71,2579,2,0,6,0,1
2023/24,Lesley Ugochukwu,MID,Chelsea,21,13,296,0,0,2,0,0
2023/24,Mason Burstow,FWD,Chelsea,21,2,8,0,0,0,0,0
2023/24,Lucas Bergström,GK,Chelsea,22,0,0,0,0,0,0,0
2023/24,Roméo Lavia,MID,Chelsea,21,1,32,0,0,0,0,0
2023/24,Bashir Humphreys,DEF,Chelsea,22,0,0,0,0,0,0,0
2023/24,Deivid Washington,FWD,Chelsea,20,2,11,0,0,0,0,0
2023/24,Eddie Beach,GK,Chelsea,21,0,0,0,0,0,0,0
2023/24,Diego Moreira,MID,Chelsea,20,0,0,0,0,0,0,0
2023/24,Djordje Petrovic,GK,Chelsea,25,71,1986,0,0,2,0,0
2023/24,Alfie Gilchrist,DEF,Chelsea,21,20,200,1,0,1,0,0
2023/24,Ronnie Stutter,FWD,Chelsea,20,0,0,0,0,0,0,0
2023/24,Alex Matos,MID,Chelsea,20,1,1,0,0,0,0,0
2023/24,Josh Brooking,DEF,Chelsea,22,0,0,0,0,0,0,0
2023/24,Leo Castledine,MID,Chelsea,19,0,0,0,0,0,0,0
2023/24,Cesare Casadei,MID,Chelsea,22,11,71,0,0,0,0,0
2023/24,Ishé Samuels-Smith,DEF,Chelsea,19,0,0,0,0,0,0,0
2023/24,Ollie Harrison,MID,Chelsea,17,0,0,0,0,0,0,0
2023/24,Jimi Tauriainen,MID,Chelsea,21,1,1,0,0,0,0,0
2023/24,Josh Acheampong,DEF,Chelsea,19,1,5,0,0,0,0,0
2023/24,Teddy Sharman-Lowe,GK,Chelsea,22,0,0,0,0,0,0,0
2023/24,Tyrique George,FWD,Chelsea,19,0,0,0,0,0,0,0
2023/24,Kiano Dyer,MID,Chelsea,18,0,0,0,0,0,0,0
2023/24,Ted Curd,GK,Chelsea,19,0,0,0,0,0,0,0
2023/24,Zak Sturge,DEF,Chelsea,21,0,0,0,0,0,0,0
2023/24,Rob Holding,DEF,Crystal Palace,29,0,0,0,0,0,0,0
2023/24,Naouirou Ahamada,MID,Crystal Palace,23,16,332,0,0,2,1,0
2023/24,Joachim Andersen,DEF,Crystal Palace,29,121,3416,2,3,7,0,0
2023/24,Jordan Ayew,MID,Crystal Palace,33,109,2540,4,7,7,1,0
2023/24,Nathaniel Clyne,DEF,Crystal Palace,34,52,1335,0,1,0,0,0
2023/24,Cheick Doucouré,MID,Crystal Palace,25,21,920,0,0,2,0,0
2023/24,Malcolm Ebiowei,MID,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,Odsonne Édouard,FWD,Crystal Palace,27,79,1545,7,0,4,0,0
2023/24,Eberechi Eze,MID,Crystal Palace,27,136,2054,11,5,3,0,0
2023/24,Vicente Guaita,GK,Crystal Palace,38,0,0,0,0,0,0,0
2023/24,Marc Guéhi,DEF,Crystal Palace,24,66,2020,0,1,2,0,0
2023/24,Will Hughes,MID,Crystal Palace,30,61,1886,0,2,6,0,0
2023/24,Sam Johnstone,GK,Crystal Palace,32,68,1796,0,0,1,0,0
2023/24,Jefferson Lerma,MID,Crystal Palace,30,64,2399,1,1,8,0,0
2023/24,Jean-Philippe Mateta,FWD,Crystal Palace,28,165,2274,16,7,3,0,0
2023/24,Remi Matthews,GK,Crystal Palace,31,1,3,0,0,0,0,0
2023/24,Tyrick Mitchell,DEF,Crystal Palace,25,119,3204,2,3,6,0,0
2023/24,Jake O'Brien,DEF,Crystal Palace,24,0,0,0,0,0,0,0
2023/24,Michael Olise,MID,Crystal Palace,23,125,1272,10,6,0,0,0
2023/24,Luke Plange,FWD,Crystal Palace,22,0,0,0,0,0,0,0
2023/24,Chris Richards,DEF,Crystal Palace,25,62,2091,1,1,3,0,0
2023/24,Jairo Riedewald,MID,Crystal Palace,28,12,228,0,0,0,0,0
2023/24,Jeffrey Schlupp,MID,Crystal Palace,32,66,1340,2,2,1,0,0
2023/24,James Tomkins,DEF,Crystal Palace,36,3,8,0,0,0,0,0
2023/24,Joel Ward,DEF,Crystal Palace,35,54,1978,0,1,4,0,1
2023/24,Joe Whitworth,GK,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,Dean Henderson,GK,Crystal Palace,28,48,1620,0,0,2,0,2
2023/24,Matheus França,MID,Crystal Palace,21,16,224,0,2,1,0,0
2023/24,Jesurun Rak-Sakyi,MID,Crystal Palace,22,8,132,0,0,0,0,0
2023/24,John-Kymani Gordon,FWD,Crystal Palace,22,0,0,0,0,0,0,0
2023/24,Ademola Ola-Adebomi,FWD,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,David Ozoh,MID,Crystal Palace,20,8,148,0,0,1,0,0
2023/24,Jadan Raymond,MID,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,Tayo Adaramola,DEF,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,Daniel Muñoz,DEF,Crystal Palace,29,56,1440,0,4,4,0,0
2023/24,Adam Wharton,MID,Crystal Palace,21,50,1296,0,3,2,0,0
2023/24,Franco Umeh-Chibueze,FWD,Crystal Palace,20,0,0,0,0,0,0,0
2023/24,Kaden Rodney,MID,Crystal Palace,20,0,0,0,0,0,0,0
2023/24,Roshaun Mathurin,MID,Crystal Palace,21,0,0,0,0,0,0,0
2023/24,André Gomes,MID,Everton,31,20,505,1,0,4,0,0
2023/24,Jarrad Branthwaite,DEF,Everton,23,124,3116,3,1,8,0,0
2023/24,Dominic Calvert-Lewin,FWD,Everton,28,101,2166,7,3,2,0,0
2023/24,Séamus Coleman,DEF,Everton,36,30,661,0,0,0,0,1
2023/24,Dele Alli,MID,Everton,29,0,0,0,0,0,0,0
2023/24,Abdoulaye Doucouré,MID,Everton,32,116,2632,7,3,7,0,0
2023/24,James Garner,MID,Everton,24,87,3001,1,2,7,0,0
2023/24,Jean-Philippe Gbamin,MID,Everton,29,0,0,0,0,0,0,0
2023/24,Ben Godfrey,DEF,Everton,27,37,1120,0,0,2,0,0
2023/24,Demarai Gray,MID,Everton,29,0,0,0,0,0,0,0
2023/24,Idrissa Gueye,MID,Everton,35,73,1885,4,0,8,0,0
2023/24,Michael Keane,DEF,Everton,32,18,437,1,0,2,0,0
2023/24,Dwight McNeil,MID,Everton,25,124,2891,3,8,2,0,0
2023/24,Vitalii Mykolenko,DEF,Everton,26,101,2469,2,1,1,0,0
2023/24,Amadou Onana,MID,Everton,23,66,2085,2,0,5,0,0
2023/24,Nathan Patterson,DEF,Everton,23,34,1000,0,2,4,0,0
2023/24,Jordan Pickford,GK,Everton,31,153,3420,0,0,5,0,1
2023/24,Ellis Simms,FWD,Everton,24,0,0,0,0,0,0,0
2023/24,James Tarkowski,DEF,Everton,32,117,3420,1,1,11,0,0
2023/24,João Virgínia,GK,Everton,25,0,0,0,0,0,0,0
2023/24,Andy Lonergan,GK,Everton,41,0,0,0,0,0,0,0
2023/24,Ashley Young,DEF,Everton,40,76,2277,0,1,5,1,1
2023/24,Arnaut Danjuma,MID,Everton,28,26,587,1,0,0,0,0
2023/24,Lewis Dobbin,MID,Everton,22,18,226,1,0,1,0,0
2023/24,Youssef Chermiti,FWD,Everton,21,16,196,0,0,3,0,0
2023/24,Thomas Cannon,FWD,Everton,22,1,1,0,0,0,0,0
2023/24,Tyler Onyango,MID,Everton,22,1,1,0,0,0,0,0
2023/24,Jack Harrison,MID,Everton,28,92,2212,3,3,1,0,0
2023/24,Beto,FWD,Everton,27,50,943,3,0,2,0,0
2023/24,Mackenzie Hunt,MID,Everton,23,0,0,0,0,0,0,0
2023/24,Jenson Metcalfe,MID,Everton,20,0,0,0,0,0,0,0
2023/24,Elijah Campbell,DEF,Everton,20,0,0,0,0,0,0,0
2023/24,Lewis Warrington,MID,Everton,22,1,1,0,0,0,0,0
2023/24,Billy Crellin,GK,Everton,25,0,0,0,0,0,0,0
2023/24,Armando Broja,FWD,Fulham,23,35,529,1,2,0,0,0
2023/24,Alex Iwobi,MID,Fulham,29,102,2331,5,2,2,0,0
2023/24,Andreas Pereira,MID,Fulham,29,127,2611,3,9,6,0,0
2023/24,Tom Cairney,MID,Fulham,34,70,1472,1,6,3,0,1
2023/24,Ivan Cavaleiro,MID,Fulham,31,0,0,0,0,0,0,0
2023/24,Bobby De Cordova-Reid,MID,Fulham,32,92,1410,6,3,4,0,0
2023/24,Issa Diop,DEF,Fulham,28,43,1423,0,0,2,1,0
2023/24,Tyrese Francois,MID,Fulham,24,0,0,0,0,0,0,0
2023/24,Anthony Knockaert,MID,Fulham,33,0,0,0,0,0,0,0
2023/24,Terence Kongolo,DEF,Fulham,31,0,0,0,0,0,0,0
2023/24,Bernd Leno,GK,Fulham,33,133,3420,0,0,3,0,1
2023/24,Sasa Lukic,MID,Fulham,28,43,1113,1,0,3,0,0
2023/24,Kevin Mbabu,DEF,Fulham,30,0,0,0,0,0,0,0
2023/24,Aleksandar Mitrovic,FWD,Fulham,30,1,32,0,0,0,0,0
2023/24,Rodrigo Muniz,FWD,Fulham,24,97,1589,9,2,1,0,0
2023/24,João Palhinha,MID,Fulham,30,91,2698,4,1,13,0,0
2023/24,Tim Ream,DEF,Fulham,37,40,1503,1,0,2,1,0
2023/24,Harrison Reed,MID,Fulham,30,47,1317,0,2,6,0,0
2023/24,Antonee Robinson,DEF,Fulham,27,104,3266,0,6,6,0,2
2023/24,Marek Rodák,GK,Fulham,28,-1,0,0,0,1,0,0
2023/24,Kenny Tete,DEF,Fulham,29,27,863,1,0,2,0,0
2023/24,Tosin Adarabioyo,DEF,Fulham,27,66,1616,2,0,2,0,0
2023/24,Carlos Vinícius,FWD,Fulham,30,22,306,2,0,2,0,0
2023/24,Harry Wilson,MID,Fulham,28,94,1603,4,7,6,0,0
2023/24,Raúl Jiménez,FWD,Fulham,34,72,1390,7,0,3,1,0
2023/24,Willian,MID,Fulham,36,94,2048,4,3,1,0,0
2023/24,Calvin Bassey,DEF,Fulham,25,66,2299,1,0,4,1,0
2023/24,Luc De Fougerolles,DEF,Fulham,19,0,0,0,0,0,0,0
2023/24,Jay Stansfield,FWD,Fulham,22,0,0,0,0,0,0,0
2023/24,Matt Dibley-Dias,MID,Fulham,21,0,0,0,0,0,0,0
2023/24,Adama Traoré,MID,Fulham,29,36,363,2,3,2,0,0
2023/24,Luke Harris,MID,Fulham,20,2,74,0,0,0,0,0
2023/24,Timothy Castagne,DEF,Fulham,29,105,2630,1,3,3,0,0
2023/24,Steven Benda,GK,Fulham,26,0,0,0,0,0,0,0
2023/24,Fodé Ballo-Touré,DEF,Fulham,28,5,65,0,0,1,0,0
2023/24,Devan Tanton,DEF,Fulham,21,0,0,0,0,0,0,0
2023/24,Kristian Sekularac,MID,Fulham,21,0,0,0,0,0,0,0
2023/24,Josh King,MID,Fulham,18,0,0,0,0,0,0,0
2023/24,Adrián,GK,Liverpool,38,0,0,0,0,0,0,0
2023/24,Trent Alexander-Arnold,DEF,Liverpool,26,122,2153,3,5,6,0,0
2023/24,Alisson Becker,GK,Liverpool,32,107,2520,0,0,1,0,0
2023/24,Stefan Bajcetic,MID,Liverpool,20,1,25,0,0,0,0,0
2023/24,Darwin Núñez,FWD,Liverpool,26,132,2033,11,11,9,0,0
2023/24,Diogo Jota,MID,Liverpool,28,110,1141,10,7,1,1,0
2023/24,Harvey Elliott,MID,Liverpool,22,96,1330,3,9,2,0,0
2023/24,Fabinho,MID,Liverpool,31,0,0,0,0,0,0,0
2023/24,Cody Gakpo,FWD,Liverpool,26,106,1633,8,5,1,0,0
2023/24,Joe Gomez,DEF,Liverpool,28,76,1772,0,2,5,0,0
2023/24,Jordan Henderson,MID,Liverpool,35,0,0,0,0,0,0,0
2023/24,Curtis Jones,MID,Liverpool,24,40,1156,1,1,3,1,0
2023/24,Caoimhín Kelleher,GK,Liverpool,26,34,900,0,0,0,0,0
2023/24,Ibrahima Konaté,DEF,Liverpool,26,56,1570,0,0,3,1,0
2023/24,Luis Díaz,MID,Liverpool,28,142,2625,8,7,3,0,0
2023/24,Alexis Mac Allister,MID,Liverpool,26,109,2600,5,5,7,1,0
2023/24,Joël Matip,DEF,Liverpool,33,21,779,0,0,2,0,1
2023/24,Nathaniel Phillips,DEF,Liverpool,28,0,0,0,0,0,0,0
2023/24,Andy Robertson,DEF,Liverpool,31,76,1689,3,2,2,0,0
2023/24,Mohamed Salah,MID,Liverpool,33,211,2531,18,12,2,0,0
2023/24,Dominik Szoboszlai,MID,Liverpool,24,99,2102,3,4,1,0,0
2023/24,Thiago Alcântara,MID,Liverpool,34,1,5,0,0,0,0,0
2023/24,Kostas Tsimikas,DEF,Liverpool,29,48,675,0,3,0,0,0
2023/24,Sepp van den Berg,DEF,Liverpool,23,0,0,0,0,0,0,0
2023/24,Virgil van Dijk,DEF,Liverpool,34,117,3177,2,2,3,1,0
2023/24,Jarell Quansah,DEF,Liverpool,22,49,1188,2,0,1,0,0
2023/24,Bobby Clark,MID,Liverpool,20,5,86,0,0,0,0,0
2023/24,Ben Doak,MID,Liverpool,19,1,13,0,0,0,0,0
2023/24,James McConnell,MID,Liverpool,20,3,3,0,0,0,0,0
2023/24,Wataru Endo,MID,Liverpool,32,47,1714,1,0,10,0,0
2023/24,Ryan Gravenberch,MID,Liverpool,23,45,1110,1,0,0,0,0
2023/24,Calum Scanlon,DEF,Liverpool,20,0,0,0,0,0,0,0
2023/24,Treymaurice Nyoni,MID,Liverpool,18,0,0,0,0,0,0,0
2023/24,Marcelo Pitaluga,GK,Liverpool,22,0,0,0,0,0,0,0
2023/24,Conor Bradley,DEF,Liverpool,22,50,752,1,3,2,0,1
2023/24,Owen Beck,DEF,Liverpool,22,1,7,0,0,0,0,0
2023/24,Kaide Gordon,MID,Liverpool,20,1,1,0,0,0,0,0
2023/24,Lewis Koumas,FWD,Liverpool,19,0,0,0,0,0,0,0
2023/24,Fabian Mrozek,GK,Liverpool,21,0,0,0,0,0,0,0
2023/24,Jayden Danns,FWD,Liverpool,19,1,7,0,0,1,0,0
2023/24,Amara Nallo,DEF,Liverpool,18,0,0,0,0,0,0,0
2023/24,Albert Sambi Lokonga,MID,Luton,25,47,1304,1,3,4,0,0
2023/24,Marvelous Nakamba,MID,Luton,31,21,1131,0,0,5,0,0
2023/24,Elijah Adebayo,FWD,Luton,27,94,1405,10,1,1,0,0
2023/24,Amari'i Bell,DEF,Luton,31,35,1720,0,0,0,0,0
2023/24,Luke Berry,MID,Luton,32,31,309,2,1,1,0,0
2023/24,Reece Burke,DEF,Luton,28,40,1659,0,4,5,0,0
2023/24,Allan Campbell,MID,Luton,27,0,0,0,0,0,0,0
2023/24,Alfie Doughty,DEF,Luton,25,101,2923,2,10,5,0,0
2023/24,Luke Freeman,MID,Luton,33,0,0,0,0,0,0,0
2023/24,Matt Macey,GK,Luton,30,0,0,0,0,0,0,0
2023/24,John McAtee,FWD,Luton,25,0,0,0,0,0,0,0
2023/24,Carlos Gomes,MID,Luton,26,0,0,0,0,0,0,0
2023/24,Carlton Morris,FWD,Luton,29,146,2859,11,6,4,0,0
2023/24,Admiral Muskwe,FWD,Luton,26,0,0,0,0,0,0,0
2023/24,Chiedozie Ogbene,FWD,Luton,28,84,1987,4,4,1,0,0
2023/24,Fred Onyedinma,MID,Luton,28,11,403,0,0,1,0,0
2023/24,Gabriel Osho,DEF,Luton,26,41,1846,2,0,3,0,0
2023/24,Aribim Pepple,FWD,Luton,22,0,0,0,0,0,0,0
2023/24,Dion Pereira,MID,Luton,26,0,0,0,0,0,0,0
2023/24,Dan Potts,DEF,Luton,31,0,0,0,0,0,0,0
2023/24,Glen Rea,MID,Luton,30,0,0,0,0,0,0,0
2023/24,James Shea,GK,Luton,34,1,14,0,0,0,0,0
2023/24,Elliot Thorpe,MID,Luton,24,0,0,0,0,0,0,0
2023/24,Jack Walton,GK,Luton,27,0,0,0,0,0,0,0
2023/24,Louie Watson,MID,Luton,24,0,0,0,0,0,0,0
2023/24,Cauley Woodrow,FWD,Luton,30,33,406,1,1,2,0,0
2023/24,Teden Mengi,DEF,Luton,23,42,2467,1,0,3,0,0
2023/24,Ryan Giles,DEF,Luton,25,11,498,0,0,0,0,0
2023/24,Tom Lockyer,DEF,Luton,30,23,1169,1,1,4,0,1
2023/24,Pelly Ruddock Mpanzu,MID,Luton,31,35,1085,0,0,1,0,0
2023/24,Tahith Chong,MID,Luton,25,78,1972,4,2,4,0,0
2023/24,Issa Kaboré,DEF,Luton,24,34,1727,0,3,7,0,1
2023/24,Thomas Kaminski,GK,Luton,32,86,3405,0,0,3,0,0
2023/24,Ross Barkley,MID,Luton,31,101,2616,5,5,6,0,0
2023/24,Jacob Brown,FWD,Luton,27,39,1013,2,1,4,0,0
2023/24,Aidan Francis-Clarke,DEF,Luton,19,0,0,0,0,0,0,0
2023/24,Tim Krul,GK,Luton,37,0,0,0,0,0,0,0
2023/24,Joe Johnson,DEF,Luton,19,0,75,0,0,1,0,0
2023/24,Andros Townsend,MID,Luton,33,61,1197,1,4,1,0,0
2023/24,Jayden Luker,MID,Luton,20,0,0,0,0,0,0,0
2023/24,Daiki Hashioka,DEF,Luton,26,4,592,0,0,0,0,2
2023/24,Axel Piesold,MID,Luton,20,0,0,0,0,0,0,0
2023/24,Dominic Martins,MID,Luton,19,0,0,0,0,0,0,0
2023/24,Christian Chigozie,DEF,Luton,18,0,0,0,0,0,0,0
2023/24,Manuel Akanji,DEF,Man City,29,112,2512,2,0,2,1,0
2023/24,Nathan Aké,DEF,Man City,30,99,2039,2,3,0,0,0
2023/24,Julián Alvarez,FWD,Man City,25,158,2644,11,11,2,0,0
2023/24,Bernardo Silva,MID,Man City,30,141,2576,6,9,8,0,0
2023/24,Oscar Bobb,MID,Man City,21,30,294,1,2,0,0,0
2023/24,João Cancelo,DEF,Man City,31,0,0,0,0,0,0,0
2023/24,Scott Carson,GK,Man City,39,0,0,0,0,0,0,0
2023/24,Shea Charles,MID,Man City,21,0,0,0,0,0,0,0
2023/24,Kevin De Bruyne,MID,Man City,34,98,1219,4,10,2,0,0
2023/24,Rúben Dias,DEF,Man City,28,88,2557,0,0,0,0,1
2023/24,Ederson,GK,Man City,31,112,2785,0,0,5,0,0
2023/24,Phil Foden,MID,Man City,25,230,2860,19,8,2,0,0
2023/24,Jack Grealish,MID,Man City,29,50,998,3,1,6,0,0
2023/24,Erling Haaland,FWD,Man City,24,217,2553,27,8,1,0,0
2023/24,Mateo Kovacic,MID,Man City,31,59,1539,1,0,4,0,0
2023/24,Aymeric Laporte,DEF,Man City,31,1,11,0,0,0,0,0
2023/24,Rico Lewis,DEF,Man City,20,52,804,2,0,1,0,0
2023/24,Riyad Mahrez,MID,Man City,34,0,0,0,0,0,0,0
2023/24,Stefan Ortega,GK,Man City,32,22,632,0,0,0,0,0
2023/24,Máximo Perrone,MID,Man City,22,0,0,0,0,0,0,0
2023/24,Rodri,MID,Man City,29,159,2931,8,10,8,1,0
2023/24,Zack Steffen,GK,Man City,30,0,0,0,0,0,0,0
2023/24,John Stones,DEF,Man City,31,53,1061,1,0,2,0,0
2023/24,Kyle Walker,DEF,Man City,35,123,2766,0,5,2,0,0
2023/24,Matheus Nunes,MID,Man City,26,32,831,0,2,0,1,0
2023/24,Josko Gvardiol,DEF,Man City,23,123,2327,4,2,3,0,0
2023/24,Jérémy Doku,MID,Man City,23,98,1585,3,10,3,0,0
2023/24,Mahamadou Susoho,MID,Man City,20,0,0,0,0,0,0,0
2023/24,Micah Hamilton,MID,Man City,21,0,0,0,0,0,0,0
2023/24,Mason Mount,MID,Man Utd,26,23,509,1,0,2,0,0
2023/24,Alex Telles,DEF,Man Utd,32,0,0,0,0,0,0,0
2023/24,Amad Diallo,MID,Man Utd,23,23,385,1,1,1,0,0
2023/24,Antony,MID,Man Utd,25,47,1311,1,1,5,0,0
2023/24,Bruno Fernandes,MID,Man Utd,30,166,3118,10,9,9,0,0
2023/24,Eric Bailly,DEF,Man Utd,31,0,0,0,0,0,0,0
2023/24,Casemiro,MID,Man Utd,33,58,1981,1,3,7,0,0
2023/24,Diogo Dalot,DEF,Man Utd,26,111,3174,2,3,4,1,0
2023/24,Christian Eriksen,MID,Man Utd,33,48,1134,1,2,1,0,0
2023/24,Álvaro Carreras,DEF,Man Utd,22,0,0,0,0,0,0,0
2023/24,Fred,MID,Man Utd,32,0,0,0,0,0,0,0
2023/24,Alejandro Garnacho,MID,Man Utd,21,131,2564,7,7,4,0,0
2023/24,Hannibal Mejbri,MID,Man Utd,22,11,131,1,0,1,0,0
2023/24,Tom Heaton,GK,Man Utd,39,0,0,0,0,0,0,0
2023/24,Victor Lindelöf,DEF,Man Utd,30,62,1328,1,1,2,0,0
2023/24,Harry Maguire,DEF,Man Utd,32,73,1650,2,4,3,0,0
2023/24,Kobbie Mainoo,MID,Man Utd,20,77,1927,3,1,3,0,0
2023/24,Tyrell Malacia,DEF,Man Utd,25,0,0,0,0,0,0,0
2023/24,Anthony Martial,FWD,Man Utd,29,25,439,1,1,0,0,0
2023/24,Scott McTominay,MID,Man Utd,28,98,1891,7,1,2,0,0
2023/24,Facundo Pellistri,MID,Man Utd,23,13,164,0,1,0,0,0
2023/24,Raphaël Varane,DEF,Man Utd,32,44,1370,1,0,2,0,0
2023/24,Marcus Rashford,MID,Man Utd,27,108,2264,7,3,2,0,0
2023/24,Jadon Sancho,MID,Man Utd,25,3,76,0,0,0,0,0
2023/24,Luke Shaw,DEF,Man Utd,29,31,960,0,1,6,0,0
2023/24,Shola Shoretire,FWD,Man Utd,21,0,0,0,0,0,0,0
2023/24,Donny van de Beek,MID,Man Utd,28,1,2,0,0,0,0,0
2023/24,Aaron Wan-Bissaka,DEF,Man Utd,27,47,1778,0,2,4,0,0
2023/24,Rasmus Højlund,FWD,Man Utd,22,112,2156,10,2,2,0,0
2023/24,Omari Forson,MID,Man Utd,20,7,67,0,1,0,0,0
2023/24,Radek Vítek,GK,Man Utd,21,0,0,0,0,0,0,0
2023/24,Daniel Gore,MID,Man Utd,20,1,1,0,0,0,0,0
2023/24,Altay Bayindir,GK,Man Utd,27,0,0,0,0,0,0,0
2023/24,Jonny Evans,DEF,Man Utd,37,49,1389,0,1,2,0,0
2023/24,Sofyan Amrabat,MID,Man Utd,28,26,929,0,0,6,0,0
2023/24,Joe Hugill,FWD,Man Utd,21,0,0,0,0,0,0,0
2023/24,Willy Kambwala,DEF,Man Utd,20,5,325,0,0,1,0,0
2023/24,Rhys Bennett,DEF,Man Utd,21,0,0,0,0,0,0,0
2023/24,Toby Collyer,MID,Man Utd,21,0,0,0,0,0,0,0
2023/24,Habeeb Ogunneye,DEF,Man Utd,19,0,0,0,0,0,0,0
2023/24,Harry Amass,DEF,Man Utd,18,0,0,0,0,0,0,0
2023/24,Ethan Wheatley,FWD,Man Utd,19,3,13,0,0,0,0,0
2023/24,Lewis Hall,DEF,Newcastle,20,38,773,1,0,2,0,0
2023/24,Miguel Almirón,MID,Newcastle,31,77,1930,3,1,2,0,0
2023/24,Elliot Anderson,MID,Newcastle,22,42,1018,0,2,3,0,0
2023/24,Harrison Ashby,DEF,Newcastle,23,0,0,0,0,0,0,0
2023/24,Sven Botman,DEF,Newcastle,25,51,1375,2,2,2,0,1
2023/24,Bruno Guimarães,MID,Newcastle,27,153,3264,7,9,8,0,0
2023/24,Dan Burn,DEF,Newcastle,33,97,2725,2,2,4,0,0
2023/24,Karl Darlow,GK,Newcastle,34,0,0,0,0,0,0,0
2023/24,Martin Dúbravka,GK,Newcastle,36,75,1984,0,0,1,0,0
2023/24,Ryan Fraser,MID,Newcastle,31,0,0,0,0,0,0,0
2023/24,Mark Gillespie,GK,Newcastle,33,0,0,0,0,0,0,0
2023/24,Anthony Gordon,MID,Newcastle,24,183,2896,11,16,10,1,0
2023/24,Isaac Hayden,MID,Newcastle,30,0,0,0,0,0,0,0
2023/24,Jeff Hendrick,MID,Newcastle,33,0,0,0,0,0,0,0
2023/24,Alexander Isak,FWD,Newcastle,25,172,2253,21,4,1,0,0
2023/24,Joelinton,MID,Newcastle,28,45,1276,2,1,6,0,0
2023/24,Emil Krafth,DEF,Newcastle,30,33,909,0,0,2,0,0
2023/24,Garang Kuol,MID,Newcastle,20,0,0,0,0,0,0,0
2023/24,Jamaal Lascelles,DEF,Newcastle,31,46,1077,1,0,4,0,0
2023/24,Jamal Lewis,DEF,Newcastle,27,0,0,0,0,0,0,0
2023/24,Sean Longstaff,MID,Newcastle,27,110,2742,6,3,7,0,0
2023/24,Javier Manquillo,DEF,Newcastle,31,0,0,0,0,0,0,0
2023/24,Jacob Murphy,MID,Newcastle,30,82,1184,3,8,1,0,0
2023/24,Nick Pope,GK,Newcastle,33,57,1345,0,0,1,0,0
2023/24,Matt Ritchie,MID,Newcastle,35,17,120,1,0,1,0,0
2023/24,Allan Saint-Maximin,MID,Newcastle,28,0,0,0,0,0,0,0
2023/24,Fabian Schär,DEF,Newcastle,33,123,3055,4,3,5,0,0
2023/24,Matt Targett,DEF,Newcastle,29,2,77,0,0,1,0,0
2023/24,Sandro Tonali,MID,Newcastle,25,16,437,1,0,2,0,0
2023/24,Kieran Trippier,DEF,Newcastle,34,111,2235,1,10,5,0,0
2023/24,Kelland Watts,DEF,Newcastle,25,0,0,0,0,0,0,0
2023/24,Joe Willock,MID,Newcastle,25,18,415,1,0,0,0,0
2023/24,Callum Wilson,FWD,Newcastle,33,69,981,9,1,3,0,0
2023/24,Loris Karius,GK,Newcastle,32,1,90,0,0,0,0,0
2023/24,Paul Dummett,DEF,Newcastle,33,5,18,0,0,0,0,0
2023/24,Harvey Barnes,MID,Newcastle,27,64,788,5,3,2,0,0
2023/24,Tino Livramento,DEF,Newcastle,22,45,1302,1,0,1,0,0
2023/24,Alex Murphy,DEF,Newcastle,21,2,11,0,0,0,0,0
2023/24,Lewis Miley,MID,Newcastle,19,44,1203,1,3,1,0,0
2023/24,Ben Parkinson,FWD,Newcastle,20,1,24,0,0,0,0,0
2023/24,Michael Ndiweni,FWD,Newcastle,21,1,1,0,0,0,0,0
2023/24,Travis Hernes,MID,Newcastle,19,0,0,0,0,0,0,0
2023/24,Nuno Tavares,DEF,Nott'm Forest,25,11,454,0,0,2,0,0
2023/24,Matt Turner,GK,Nott'm Forest,31,41,1530,0,0,2,0,0
2023/24,Callum Hudson-Odoi,MID,Nott'm Forest,24,109,1846,8,2,0,0,0
2023/24,Anthony Elanga,MID,Nott'm Forest,23,119,2424,5,9,1,0,0
2023/24,Brandon Aguilera,MID,Nott'm Forest,22,1,4,0,0,0,0,0
2023/24,Harry Arter,MID,Nott'm Forest,35,0,0,0,0,0,0,0
2023/24,Sèrge Aurier,DEF,Nott'm Forest,32,27,831,0,2,2,0,0
2023/24,Taiwo Awoniyi,FWD,Nott'm Forest,27,67,1036,6,3,2,0,0
2023/24,Giulian Biancone,DEF,Nott'm Forest,25,0,0,0,0,0,0,0
2023/24,Willy-Arnaud Boly,DEF,Nott'm Forest,34,58,1437,2,1,1,1,0
2023/24,Josh Bowler,MID,Nott'm Forest,26,0,0,0,0,0,0,0
2023/24,Steve Cook,DEF,Nott'm Forest,34,0,0,0,0,0,0,0
2023/24,Danilo,MID,Nott'm Forest,24,65,1787,2,2,4,0,0
2023/24,Emmanuel Dennis,FWD,Nott'm Forest,27,0,0,0,0,0,0,0
2023/24,Mohamed Dräger,DEF,Nott'm Forest,29,0,0,0,0,0,0,0
2023/24,Felipe,DEF,Nott'm Forest,36,7,372,0,0,4,0,0
2023/24,Remo Freuler,MID,Nott'm Forest,33,0,0,0,0,0,0,0
2023/24,Morgan Gibbs-White,MID,Nott'm Forest,25,142,3156,5,12,9,0,0
2023/24,Wayne Hennessey,GK,Nott'm Forest,38,0,0,0,0,0,0,0
